EventID TrackID        Etotal          Ekin   Hit time             x             y             z    xOrigin    yOrigin    zOrigin   direction-x   direction-y   direction-z     Max Depth    Max Radius  Logical Volume         Process        Category 
    (-)     (-)          (eV)          (eV)       (ns)          (nm)          (nm)          (nm)       (nm)       (nm)       (nm)           (-)           (-)           (-)          (nm)          (nm) 
      0       5  2.081621e+00  2.081621e+00  1.217e-05 -1.538419e-01 -1.686034e+00  1.000000e+00 -2.557e-02  2.296e-01 -1.660e+00 -2.651080e-01  4.501505e-01  8.526912e-01 -1.996444e+00  2.949115e+00  <LogSample>  <DielIoni>  <SE> 
      0      65  6.272494e+00  6.272494e+00  2.949e-06  7.002652e-01  1.205629e+00  1.000000e+00  4.910e-01 -4.968e-01 -8.960e-01  3.591529e-01  4.948630e-01  7.912773e-01 -8.959527e-01  1.394243e+00  <LogSample>  <DielIoni>  <SE> 
      0       2  9.535151e+00  9.535151e+00  6.115e-06 -2.010565e+00  1.234894e-01  1.000000e+00  3.612e-03  1.243e-02 -4.855e-01  3.525348e-01 -2.088209e-01  9.122023e-01 -1.294720e+00  2.850944e+00  <LogSample>  <DielIoni>  <SE> 
      2       3  5.102012e+00  5.102012e+00  6.737e-06 -1.959553e+00  4.128613e+00  1.000000e+00 -1.446e-01  2.508e-02 -9.043e-01 -5.922271e-01  7.330018e-01  3.346274e-01 -2.152111e+00  4.570043e+00  <LogSample>  <DielIoni>  <SE> 
      3       3  4.901343e+01  4.901343e+01  1.178e-06  2.366791e+00 -6.399044e-01  1.000000e+00  0.000e+00  1.051e-02 -5.042e-01  8.278743e-01 -2.226263e-01  5.148414e-01 -6.981408e-01  2.451770e+00  <LogSample>  <DielIoni>  <SE> 
      3       2  2.990471e+00  2.990471e+00  2.458e-06  3.604854e-01 -6.832038e-01  1.000000e+00  0.000e+00  1.051e-02 -5.042e-01  4.814897e-01 -5.442204e-01  6.870166e-01 -5.178598e-01  7.724748e-01  <LogSample>  <DielIoni>  <SE> 
      4      63  4.822174e+00  4.822174e+00  2.118e-06 -1.918982e-01  5.962157e-01  1.000000e+00 -2.282e-01  9.976e-02 -1.329e-01  1.054062e-01  7.090492e-02  9.918982e-01 -5.701367e-01  6.263371e-01  <LogSample>  <DielIoni>  <SE> 
      4       2  5.133423e+01  5.133423e+01  1.012e-06  1.046199e+00 -5.213992e-01  1.000000e+00  0.000e+00  1.010e-02 -9.060e-02  3.686763e-01 -1.901489e-01  9.099017e-01 -1.997466e-01  1.168927e+00  <LogSample>  <DielIoni>  <BSE> 
     12       2  2.650612e+00  2.650612e+00  1.889e-05 -2.855405e+00  5.499295e+00  1.000000e+00  1.724e-02 -6.545e-02 -2.422e+00 -4.077656e-01 -8.867988e-03  9.130436e-01 -4.399807e+00  6.196417e+00  <LogSample>  <DielIoni>  <SE> 
     13       4  1.734489e+00  1.734489e+00  3.712e-05 -2.926095e+00  3.210623e+00  1.000000e+00 -2.070e+00 -1.905e+00 -7.214e+00  5.472460e-01  5.514975e-01  6.295811e-01 -7.214345e+00  4.530805e+00  <LogSample>  <DielIoni>  <SE> 
     16       2  3.858554e+00  3.858554e+00  8.889e-06 -2.595006e+00 -2.217743e-01  1.000000e+00  0.000e+00  1.215e-02 -2.146e+00 -7.339677e-01  2.344692e-01  6.374289e-01 -2.146243e+00  2.604465e+00  <LogSample>  <DielIoni>  <SE> 
     18       1  6.371006e+02  6.371006e+02  2.075e-06 -1.358826e+01  1.210105e+01  1.000000e+00  0.000e+00  0.000e+00  1.000e+01  4.483314e-01  4.624243e-01  7.649593e-01 -5.843858e+00  1.826580e+01  <samplecontainer>  <PE>  <BSE> 
     21       1  1.190819e+03  1.190819e+03  1.096e-06 -1.008410e+01  9.462819e-01  1.000000e+00  0.000e+00  0.000e+00  1.000e+01 -8.830813e-01  2.336641e-01  4.069011e-01 -1.465743e+00  1.012840e+01  <samplecontainer>  <PE>  <BSE> 
     22       1  1.249927e+03  1.249927e+03  7.025e-07  3.323235e+00 -5.755940e-01  1.000000e+00  0.000e+00  0.000e+00  1.000e+01  8.648697e-01 -1.466246e-01  4.801059e-01 -8.632976e-01  3.372714e+00  <samplecontainer>  <PE>  <BSE> 
     24       1  8.488879e+02  8.488879e+02  1.540e-06 -7.545444e+00 -2.703053e+00  1.000000e+00  0.000e+00  0.000e+00  1.000e+01 -7.499940e-01  4.954851e-01  4.381821e-01 -4.133055e+00  8.015000e+00  <samplecontainer>  <PE>  <BSE> 
     25       1  9.113310e+02  9.113310e+02  1.818e-06  1.145308e+01 -1.743536e+01  1.000000e+00  0.000e+00  0.000e+00  1.000e+01 -4.255901e-02 -8.753727e-01  4.815717e-01 -4.091134e+00  2.086060e+01  <samplecontainer>  <PE>  <BSE> 
