EventID TrackID        Etotal          Ekin   Hit time             x             y             z    xOrigin    yOrigin    zOrigin   direction-x   direction-y   direction-z     Max Depth    Max Radius  Logical Volume         Process        Category 
    (-)     (-)          (eV)          (eV)       (ns)          (nm)          (nm)          (nm)       (nm)       (nm)       (nm)           (-)           (-)           (-)          (nm)          (nm) 
      3       1  5.553781e+02  5.553781e+02  2.129e-06 -2.294071e+01  1.112278e+00  1.000000e+00  0.000e+00  0.000e+00  1.000e+01 -5.448127e-01 -5.219176e-02  8.369320e-01 -5.218586e+00  2.296766e+01  <samplecontainer>  <PE>  <BSE> 
      3       5  3.322142e+00  3.322142e+00  1.332e-05 -5.165763e+00 -1.115473e+00  1.000000e+00 -8.552e-01  1.114e+00 -2.345e+00 -4.540915e-01  1.790359e-01  8.727812e-01 -2.910617e+00  5.284826e+00  <LogSample>  <DielIoni>  <SE> 
      3      33  1.134248e+01  1.134248e+01  3.505e-06  9.355318e-01  1.367773e+00  1.000000e+00  4.045e-02  6.622e-01 -1.959e+00  3.377144e-01 -2.838882e-01  8.974166e-01 -1.959137e+00  1.866709e+00  <LogSample>  <DielIoni>  <SE> 
      4      64  5.883553e+00  5.883553e+00  2.406e-06  6.824892e-01 -6.423389e-01  1.000000e+00  2.262e-02  9.399e-04 -1.386e-01  9.826333e-02  8.386279e-02  9.916206e-01 -7.808985e-01  9.372250e-01  <LogSample>  <DielIoni>  <SE> 
      7       1  4.992278e+00  4.992278e+00  6.699e-06 -2.243961e+01 -6.709611e+00  1.000000e+00  0.000e+00  0.000e+00  1.000e+01 -2.837291e-01  5.256306e-01  8.020039e-01 -7.510031e+00  2.422765e+01  <samplecontainer>  <PE>  <SE> 
      7      38  2.984118e+00  2.984118e+00  5.822e-06 -2.234868e+01 -6.963675e+00  1.000000e+00 -2.222e+01 -7.864e+00 -8.644e-01 -1.379678e-01  4.239034e-01  8.951373e-01 -1.573778e+00  2.356636e+01  <LogSample>  <DielIoni>  <SE> 
      7      33  1.028359e+01  1.028359e+01  4.994e-06 -2.080975e+01 -6.730749e+00  1.000000e+00 -2.084e+01 -7.570e+00 -1.395e+00  1.863862e-01 -3.959211e-01  8.991700e-01 -1.394896e+00  2.235976e+01  <LogSample>  <DielIoni>  <SE> 
      7      20  1.464440e+00  1.464440e+00  2.607e-05 -8.784519e+00 -3.809238e+00  1.000000e+00 -1.257e+01 -6.033e+00 -5.006e+00  3.624107e-01 -4.463703e-01  8.181761e-01 -5.005981e+00  1.393958e+01  <LogSample>  <DielIoni>  <SE> 
     10       6  6.327774e+00  6.327774e+00  4.789e-06 -1.450962e+00  2.179687e+00  1.000000e+00 -5.270e-02  1.933e-01 -2.370e+00 -6.297506e-01  1.533787e-01  7.615045e-01 -2.369727e+00  2.618459e+00  <LogSample>  <DielIoni>  <SE> 
     10      65  2.021754e+01  2.021754e+01  2.387e-06  1.264022e+00 -5.112885e-01  1.000000e+00  4.894e-01 -2.840e-01 -1.021e+00 -2.280387e-02 -2.103589e-01  9.773582e-01 -1.020713e+00  1.363513e+00  <LogSample>  <DielIoni>  <SE> 
     10       3  2.333934e+00  2.333934e+00  6.084e-06 -3.017397e-01 -1.972745e+00  1.000000e+00  1.225e-02 -8.115e-02 -1.297e+00 -7.909118e-02 -4.460342e-01  8.915145e-01 -1.446171e+00  1.995688e+00  <LogSample>  <DielIoni>  <SE> 
     11      42  1.189404e+00  1.189404e+00  4.445e-05 -1.029934e+01  1.894225e+01  1.000000e+00 -9.719e+00  2.022e+01 -8.751e+00  4.199374e-01 -5.366967e-02  9.059648e-01 -9.610644e+00  2.366064e+01  <LogSample>  <DielIoni>  <SE> 
     14      67  3.314956e+00  3.314956e+00  2.652e-06 -2.632771e-01 -1.093513e+00  1.000000e+00  1.470e-01 -5.079e-01 -9.639e-01 -1.811266e-01 -5.638907e-01  8.057422e-01 -9.639433e-01  1.124760e+00  <LogSample>  <DielIoni>  <SE> 
     16       1  1.202360e+03  1.202360e+03  7.466e-07  1.303632e+00 -1.735586e+00  1.000000e+00  0.000e+00  0.000e+00  1.000e+01  2.705797e-01 -5.408234e-01  7.964274e-01 -1.712060e+00  2.170648e+00  <samplecontainer>  <PE>  <BSE> 
     17       1  1.181541e+03  1.181541e+03  6.823e-07 -8.985214e-01 -5.927938e-01  1.000000e+00  0.000e+00  0.000e+00  1.000e+01  1.267753e-01 -3.809541e-02  9.911997e-01 -1.174725e+00  1.209609e+00  <samplecontainer>  <PE>  <BSE> 
     18       2  6.386157e+00  6.386157e+00  1.653e-06 -2.317238e-01 -5.211700e-02  1.000000e+00  4.032e-03  1.036e-02 -7.576e-01 -3.327805e-01 -3.690377e-01  8.677951e-01 -7.576163e-01  4.792826e-01  <LogSample>  <DielIoni>  <SE> 
     19       1  3.747876e+02  3.747876e+02  2.057e-06  5.932546e+00 -2.907565e+00  1.000000e+00  0.000e+00  0.000e+00  1.000e+01 -2.080215e-01  6.481562e-01  7.325439e-01 -5.213534e+00  8.688950e+00  <samplecontainer>  <PE>  <BSE> 
